Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo
JMT219,2,26,26,0,1,137,16,2019,kig,2,92,0,25
JMT235,7,28,28,0,1,142,11,2019,kig,2,92,0,25
JMT236,7,26,26,0,1,139,14,2019,kig,2,92,0,25
JMT242,10,29,29,0,1,145,8,2019,kig,2,92,0,25
JMT243,10,29,29,0,1,142,11,2019,kig,2,92,0,25
JMT244,9,35,35,0,1,144,9,2019,kig,2,92,0,25
JMT250,15,30,30,0,1,144,9,2019,kig,2,92,0,25
JMT255,21,26,26,0,1,138,15,2019,kig,2,92,0,25
MLB003,16,26,26,0,1,137,16,2019,kig,2,92,0,25
MLB005,18,22,22,0,1,135,18,2019,kig,2,92,0,25
MLB006,18,26,26,0,1,137,16,2019,kig,2,92,0,25
MLB008,19,26,26,0,1,136,17,2019,kig,2,92,0,25
MLB009,19,28,28,0,1,138,15,2019,kig,2,92,0,25
MLB014,20,27,27,0,1,136,17,2019,kig,2,92,0,25
MLB015,25,27,27,0,1,140,13,2019,kig,2,92,0,25
MLB017,26,29,29,0,1,142,11,2019,kig,2,92,0,25
RJF204,1,27,27,0,1,136,17,2019,kig,2,92,0,25
RJF230,3,20,20,0,1,129,24,2019,kig,2,92,0,25
RJF234,3,30,30,0,1,138,15,2019,kig,2,92,0,25
RJF249,7,26,26,0,1,139,14,2019,kig,2,92,0,25
RJF251,7,22,22,0,1,136,17,2019,kig,2,92,0,25
RJF252,7,29,29,0,1,142,11,2019,kig,2,92,0,25
RJF253,7,27,27,0,1,142,11,2019,kig,2,92,0,25
RJF254,7,24,24,0,1,136,17,2019,kig,2,92,0,25
RJF255,7,21,21,0,1,139,14,2019,kig,2,92,0,25
RJF256,7,22,22,0,1,142,11,2019,kig,2,92,0,25
RJF262,10,26,26,0,1,139,14,2019,kig,2,92,0,25
RJF266,10,29,29,0,1,142,11,2019,kig,2,92,0,25
TCD001,2,23,23,0,1,136,17,2019,kig,2,92,0,25
TCD002,3,20,20,0,1,129,24,2019,kig,2,92,0,25
TCD003,4,23,23,0,1,139,14,2019,kig,2,92,0,25
TCD004,7,27,27,0,1,141,12,2019,kig,2,92,0,25
TCD005,7,29,29,0,1,142,11,2019,kig,2,92,0,25
TCD008,7,29,29,0,1,142,11,2019,kig,2,92,0,25
TCD011,10,30,30,0,1,145,8,2019,kig,2,92,0,25
TCD012,10,29,29,0,1,145,8,2019,kig,2,92,0,25
TCD015,11,26,26,0,1,146,7,2019,kig,2,92,0,25
TCD016,12,34,34,0,1,147,6,2019,kig,2,92,0,25
TCD017,12,34,34,0,1,147,6,2019,kig,2,92,0,25
TCD023,15,32,32,0,1,150,3,2019,kig,2,92,0,25
TCD027,19,21,21,0,1,134,19,2019,kig,2,92,0,25
TCD028,22,28,28,0,1,141,12,2019,kig,2,92,0,25
TCD032,23,26,26,0,1,139,14,2019,kig,2,92,0,25
AGB025,3,3,16,1,1,138,15,2019,kig,2,92,0,25
AGB033,4,4,17,1,1,139,14,2019,kig,2,92,0,25
AGB035,4,4,24,1,1,139,14,2019,kig,2,92,0,25
AGB047,7,27,28,1,1,139,14,2019,kig,2,92,0,25
AGB048,7,7,25,1,1,142,11,2019,kig,2,92,0,25
AGB051,7,26,28,1,1,139,14,2019,kig,2,92,0,25
AGB052,7,7,18,1,1,142,11,2019,kig,2,92,0,25
AGB053,7,7,18,1,1,142,11,2019,kig,2,92,0,25
AGB057,7,26,28,1,1,142,11,2019,kig,2,92,0,25
AGB069,9,27,29,1,1,138,15,2019,kig,2,92,0,25
AGB073,10,10,23,1,1,145,8,2019,kig,2,92,0,25
AGB081,12,12,20,1,1,147,6,2019,kig,2,92,0,25
AGB087,20,27,30,1,1,149,4,2019,kig,2,92,0,25
AGB095,26,27,29,1,1,141,12,2019,kig,2,92,0,25
BLD218,2,20,22,1,1,137,16,2019,kig,2,92,0,25
BLD226,3,8,24,1,1,138,15,2019,kig,2,92,0,25
BLD235,7,7,26,1,1,139,14,2019,kig,2,92,0,25
DJR001,15,15,25,1,1,141,12,2019,kig,2,92,0,25
DJR002,15,23,24,1,1,147,6,2019,kig,2,92,0,25
DJR016,16,26,28,1,1,141,12,2019,kig,2,92,0,25
DJR020,19,31,34,1,1,148,5,2019,kig,2,92,0,25
DJR025,21,21,23,1,1,156,-3,2019,kig,2,92,0,25
DJR028,22,22,32,1,1,157,-4,2019,kig,2,92,0,25
DJR029,25,28,29,1,1,144,9,2019,kig,2,92,0,25
JAM003,19,19,32,1,1,151,2,2019,kig,2,92,0,25
JAM012,25,29,32,1,1,146,7,2019,kig,2,92,0,25
JCA042,7,9,18,1,1,142,11,2019,kig,2,92,0,25
JCA043,7,7,26,1,1,142,11,2019,kig,2,92,0,25
JCA047,9,9,32,1,1,144,9,2019,kig,2,92,0,25
JCA053,10,10,28,1,1,145,8,2019,kig,2,92,0,25
JCA059,11,11,29,1,1,146,7,2019,kig,2,92,0,25
JMT238,9,9,31,1,1,144,9,2019,kig,2,92,0,25
JMT241,10,25,27,1,1,136,17,2019,kig,2,92,0,25
JMT246,12,12,26,1,1,141,12,2019,kig,2,92,0,25
JMT258,24,28,29,1,1,145,8,2019,kig,2,92,0,25
RJF238,3,21,23,1,1,138,15,2019,kig,2,92,0,25
RJF259,9,25,28,1,1,141,12,2019,kig,2,92,0,25
TCD006,8,8,24,1,1,137,16,2019,kig,2,92,0,25
TCD007,7,25,28,1,1,139,14,2019,kig,2,92,0,25
TCD009,10,10,28,1,1,145,8,2019,kig,2,92,0,25
TCD013,11,29,32,1,1,146,7,2019,kig,2,92,0,25
TCD018,15,32,33,1,1,150,3,2019,kig,2,92,0,25
TCD019,15,29,30,1,1,150,3,2019,kig,2,92,0,25
TCD020,15,15,21,1,1,150,3,2019,kig,2,92,0,25
TCD021,15,21,30,1,1,150,3,2019,kig,2,92,0,25
TCD022,15,15,31,1,1,144,9,2019,kig,2,92,0,25
TCD029,22,22,35,1,1,157,-4,2019,kig,2,92,0,25
AGB088,20,33,33,0,1,152,1,2019,kig,2,92,0,25
AGB092,22,35,35,0,1,154,-1,2019,kig,2,92,0,25
AGB093,24,35,35,0,1,159,-6,2019,kig,2,92,0,25
DJR003,15,33,33,0,1,147,6,2019,kig,2,92,0,25
DJR005,15,34,34,0,1,148,5,2019,kig,2,92,0,25
JMT245,11,35,35,0,1,146,7,2019,kig,2,92,0,25
JMT254,18,35,35,0,1,147,6,2019,kig,2,92,0,25
JMT260,31,32,32,0,1,147,6,2019,kig,2,92,0,25
MLB002,15,35,35,0,1,150,3,2019,kig,2,92,0,25
MLB010,19,34,34,0,1,148,5,2019,kig,2,92,0,25
MLB011,20,34,34,0,1,141,12,2019,kig,2,92,0,25
MLB013,20,34,34,0,1,141,12,2019,kig,2,92,0,25
MLB016,24,34,34,0,1,145,8,2019,kig,2,92,0,25
MLB018,28,34,34,0,1,160,-7,2019,kig,2,92,0,25
RJF250,7,34,34,0,1,142,11,2019,kig,2,92,0,25
RJF257,8,28,28,0,1,143,10,2019,kig,2,92,0,25
RJF270,17,33,33,0,1,152,1,2019,kig,2,92,0,25
RJF273,19,34,34,0,1,145,8,2019,kig,2,92,0,25
RJF277,30,35,35,0,1,159,-6,2019,kig,2,92,0,25
TCD014,11,19,19,0,1,146,7,2019,kig,2,92,0,25
TCD031,23,34,34,0,1,144,9,2019,kig,2,92,0,25
10-BJH003,20,28,28,0,1,170,-1,2010,utq,65,44,29,0
10-BJH011,26,29,29,0,1,172,-3,2010,utq,65,44,29,0
10-DES024,19,30,30,0,1,174,-5,2010,utq,65,44,29,0
10-DES027,27,29,29,0,1,173,-4,2010,utq,65,44,29,0
10-KEO018,14,34,34,0,1,175,-6,2010,utq,65,44,29,0
10-PLB001,1,27,27,0,1,171,-2,2010,utq,65,44,29,0
10-SMN005,6,27,27,0,1,169,0,2010,utq,65,44,29,0
10-SMN006,6,27,27,0,1,173,-4,2010,utq,65,44,29,0
10-KEO020,19,29,30,1,1,174,-5,2010,utq,65,44,29,0
10-KJB003,1,10,15,1,1,167,2,2010,utq,65,44,29,0
10-KJB012,8,8,15,1,1,172,-3,2010,utq,65,44,29,0
10-KJB014,20,20,22,1,1,167,2,2010,utq,65,44,29,0
10-LLS003,1,1,10,1,1,167,2,2010,utq,65,44,29,0
10-LLS013,8,8,15,1,1,174,-5,2010,utq,65,44,29,0
10-NRD021,16,16,21,1,1,184,-15,2010,utq,65,44,29,0
11-AJS019,24,30,30,0,1,168,-5,2011,utq,51,60,21,3
11-AJS022,24,34,34,0,1,169,-6,2011,utq,51,60,21,3
11-AJS025,24,27,27,0,1,166,-3,2011,utq,51,60,21,3
11-AJS031,28,31,31,0,1,168,-5,2011,utq,51,60,21,3
11-DES023,31,37,37,0,1,175,-12,2011,utq,51,60,21,3
11-KER017,14,29,29,0,1,166,-3,2011,utq,51,60,21,3
11-MCZ027,31,38,38,0,1,176,-13,2011,utq,51,60,21,3
11-NCS003,2,28,28,0,1,163,0,2011,utq,51,60,21,3
11-NRD013,10,33,33,0,1,171,-8,2011,utq,51,60,21,3
11-NRD027,24,29,29,0,1,165,-2,2011,utq,51,60,21,3
11-NRD030,24,29,29,0,1,166,-3,2011,utq,51,60,21,3
11-SBF008,22,28,28,0,1,166,-3,2011,utq,51,60,21,3
11-CAA002,1,1,9,1,1,162,1,2011,utq,51,60,21,3
11-JMC013,19,19,35,1,1,177,-14,2011,utq,51,60,21,3
11-JTN008,19,19,35,1,1,181,-18,2011,utq,51,60,21,3
11-MJM012,9,30,32,1,1,170,-7,2011,utq,51,60,21,3
12-EKW012,18,27,27,0,1,166,0,2012,utq,52,45,23,0
12-JJN009,1,27,27,0,1,165,1,2012,utq,52,45,23,0
12-KEO001,4,27,27,0,1,167,-1,2012,utq,52,45,23,0
12-MCZ048,18,31,31,0,1,170,-4,2012,utq,52,45,23,0
12-MLS014,6,28,28,0,1,168,-3,2012,utq,52,45,23,0
12-MLS015,6,28,28,0,1,169,-3,2012,utq,52,45,23,0
12-MLS025,25,35,35,0,1,175,-9,2012,utq,52,45,23,0
12-MTW053,20,34,34,0,1,175,-9,2012,utq,52,45,23,0
12-RRG007,3,27,27,0,1,167,-1,2012,utq,52,45,23,0
12-JJN016,7,7,10,1,1,171,-5,2012,utq,52,45,23,0
12-MCZ026,7,15,23,1,1,171,-5,2012,utq,52,45,23,0
12-MTW044,18,18,25,1,1,166,0,2012,utq,52,45,23,0
12-MTW055,20,22,25,1,1,168,-2,2012,utq,52,45,23,0
12-SAM010,6,6,14,1,1,164,2,2012,utq,52,45,23,0
12-VC009,6,22,25,1,1,170,-4,2012,utq,52,45,23,0
13-ACL017,8,32,32,0,1,166,-3,2013,utq,57,46,22,0
13-ACL019,17,31,31,0,1,169,-6,2013,utq,57,46,22,0
13-CRG028,17,26,26,0,1,164,-1,2013,utq,57,46,22,0
13-FOX004,15,29,29,0,1,167,-4,2013,utq,57,46,22,0
13-MWM023,7,28,28,0,1,166,-3,2013,utq,57,46,22,0
13-MWM035,9,28,28,0,1,166,-3,2013,utq,57,46,22,0
13-SKM030,31,33,33,0,1,171,-8,2013,utq,57,46,22,0
13-ACL022,18,18,25,1,1,163,0,2013,utq,57,46,22,0
13-BES005,8,8,15,1,1,169,-6,2013,utq,57,46,22,0
13-DEG030,13,26,31,1,1,175,-12,2013,utq,57,46,22,0
13-DES005,1,8,15,1,1,163,0,2013,utq,57,46,22,0
13-KAD026,17,17,26,1,1,166,-3,2013,utq,57,46,22,0
13-MWM034,9,9,17,1,1,171,-8,2013,utq,57,46,22,0
13-SKM022,7,17,26,1,1,168,-5,2013,utq,57,46,22,0
13-SPT015,8,8,15,1,1,166,-3,2013,utq,57,46,22,0
14-DPJ033,9,29,29,0,1,170,-1,2014,utq,38,55,7,9
14-EEU029,8,28,28,0,1,172,-3,2014,utq,38,55,7,9
14-EEU031,9,26,26,0,1,168,1,2014,utq,38,55,7,9
14-LRK058,10,26,26,0,1,170,-1,2014,utq,38,55,7,9
14-LRK059,12,26,26,0,1,170,-1,2014,utq,38,55,7,9
14-MTW053,5,25,25,0,1,168,1,2014,utq,38,55,7,9
14-MTW093,14,26,26,0,1,172,-3,2014,utq,38,55,7,9
14-MTW095,14,25,25,0,1,170,-1,2014,utq,38,55,7,9
14-MTW096,15,26,26,0,1,169,0,2014,utq,38,55,7,9
14-MTW103,17,26,26,0,1,168,1,2014,utq,38,55,7,9
14-MWM015,2,25,25,0,1,170,-1,2014,utq,38,55,7,9
14-MWM055,14,28,28,0,1,172,-3,2014,utq,38,55,7,9
14-EEU035,14,18,23,1,1,172,-3,2014,utq,38,55,7,9
14-EEU037,16,16,23,1,1,168,1,2014,utq,38,55,7,9
14-FOX002,1,16,25,1,1,170,-1,2014,utq,38,55,7,9
14-SMH015,3,3,10,1,1,170,-1,2014,utq,38,55,7,9
15-ERY012,4,22,22,0,1,169,-2,2015,utq,14,94,7,4
15-ERY021,14,18,18,0,1,163,4,2015,utq,14,94,7,4
15-HCC013,14,18,18,0,1,160,7,2015,utq,14,94,7,4
15-MCM015,2,16,16,0,1,158,9,2015,utq,14,94,7,4
15-MCM045,14,15,15,0,1,157,10,2015,utq,14,94,7,4
15-NRG003,1,8,8,0,1,150,17,2015,utq,14,94,7,4
15-NRG019,13,17,17,0,1,159,8,2015,utq,14,94,7,4
15-QMB003,1,18,18,0,1,160,7,2015,utq,14,94,7,4
15-SEY026,9,28,28,0,1,171,-4,2015,utq,14,94,7,4
15-SEY027,12,25,25,0,1,168,-1,2015,utq,14,94,7,4
15-SOT005,1,15,15,0,1,157,10,2015,utq,14,94,7,4
15-SOT010,5,24,24,0,1,167,0,2015,utq,14,94,7,4
15-ERY015,4,4,11,1,1,166,1,2015,utq,14,94,7,4
15-NRG022,15,26,28,1,1,170,-3,2015,utq,14,94,7,4
16-DCB034,17,24,24,0,1,158,4,2016,utq,11,79,4,12
16-M_N006,30,31,31,0,1,168,-6,2016,utq,11,79,4,12
16-MAP027,17,24,24,0,1,161,1,2016,utq,11,79,4,12
16-MAP028,18,37,37,0,1,174,-12,2016,utq,11,79,4,12
16-SEY038,13,20,20,0,1,157,5,2016,utq,11,79,4,12
16-SEY045,15,32,32,0,1,169,-7,2016,utq,11,79,4,12
16-SEY047,16,23,23,0,1,160,2,2016,utq,11,79,4,12
16-SIA026,7,31,31,0,1,164,-2,2016,utq,11,79,4,12
16-ARB005,4,4,8,1,1,158,4,2016,utq,11,79,4,12
16-DCB025,9,15,17,1,1,160,2,2016,utq,11,79,4,12
16-DCB030,15,15,26,1,1,172,-10,2016,utq,11,79,4,12
16-DLC007,6,23,27,1,1,166,-4,2016,utq,11,79,4,12
16-FOX001,1,8,16,1,1,159,3,2016,utq,11,79,4,12
16-MAP022,9,26,27,1,1,166,-4,2016,utq,11,79,4,12
16-MAP026,15,15,17,1,1,156,6,2016,utq,11,79,4,12
16-SEY029,9,15,26,1,1,169,-7,2016,utq,11,79,4,12
16-SEY036,9,15,17,1,1,163,-1,2016,utq,11,79,4,12
16-SEY046,16,17,20,1,1,157,5,2016,utq,11,79,4,12
17-BAY013,8,30,30,0,1,177,-6,2017,utq,28,95,2,9
17-CRD044,19,32,32,0,1,179,-8,2017,utq,28,95,2,9
17-JGN001,1,26,26,0,1,172,-1,2017,utq,28,95,2,9
17-NJM050,29,30,30,0,1,176,-5,2017,utq,28,95,2,9
17-NRG043,18,33,33,0,1,179,-8,2017,utq,28,95,2,9
17-AES033,11,23,29,1,1,177,-6,2017,utq,28,95,2,9
17-BAY024,12,12,23,1,1,172,-1,2017,utq,28,95,2,9
17-MWM058,21,22,25,1,1,172,-1,2017,utq,28,95,2,9
18-CRD033,12,26,26,0,1,181,-2,2018,utq,0,139,0,30
18-CRD042,23,24,24,0,1,178,1,2018,utq,0,139,0,30
18-KLL036,15,26,26,0,1,179,0,2018,utq,0,139,0,30
18-MWM037,10,23,23,0,1,179,0,2018,utq,0,139,0,30
18-MWM047,10,28,28,0,1,182,-3,2018,utq,0,139,0,30
18-MWM067,16,31,31,0,1,185,-6,2018,utq,0,139,0,30
18-MWM070,16,26,26,0,1,187,-8,2018,utq,0,139,0,30
18-NRG039,23,25,25,0,1,179,0,2018,utq,0,139,0,30
18-SPP038,10,26,26,0,1,181,-2,2018,utq,0,139,0,30
18-SPP057,14,29,29,0,1,179,0,2018,utq,0,139,0,30
18-SPP066,23,25,25,0,1,179,0,2018,utq,0,139,0,30
18-EFA007,3,12,28,1,1,180,-1,2018,utq,0,139,0,30
18-MWM044,10,10,16,1,1,184,-5,2018,utq,0,139,0,30
18-MWM059,11,25,27,1,1,181,-2,2018,utq,0,139,0,30
18-SPP004,1,1,8,1,1,179,0,2018,utq,0,139,0,30
19-CHT024,2,25,25,0,1,168,2,2019,utq,2,92,0,25
19-CHT036,4,18,18,0,1,163,7,2019,utq,2,92,0,25
19-CHT090,17,30,30,0,1,176,-6,2019,utq,2,92,0,25
19-CHT092,17,20,20,0,1,165,5,2019,utq,2,92,0,25
19-CHT093,17,23,23,0,1,168,2,2019,utq,2,92,0,25
19-ERP034,12,24,24,0,1,169,1,2019,utq,2,92,0,25
19-ERP035,12,19,19,0,1,164,6,2019,utq,2,92,0,25
19-ERP040,15,20,20,0,1,164,6,2019,utq,2,92,0,25
19-ERP044,17,24,24,0,1,169,1,2019,utq,2,92,0,25
19-JRL008,12,19,19,0,1,164,6,2019,utq,2,92,0,25
19-JRM006,2,23,23,0,1,169,1,2019,utq,2,92,0,25
19-JRM041,8,22,22,0,1,169,1,2019,utq,2,92,0,25
19-MWM026,2,21,21,0,1,164,6,2019,utq,2,92,0,25
19-MWM086,17,22,22,0,1,169,1,2019,utq,2,92,0,25
19-MWM088,17,24,24,0,1,169,1,2019,utq,2,92,0,25
19-NDG009,1,23,23,0,1,170,0,2019,utq,2,92,0,25
19-NOC017,2,18,18,0,1,163,7,2019,utq,2,92,0,25
19-NOC058,17,19,19,0,1,164,6,2019,utq,2,92,0,25
19-NOC059,17,21,21,0,1,166,4,2019,utq,2,92,0,25
19-NRG046,7,21,21,0,1,167,3,2019,utq,2,92,0,25
19-NRG047,7,19,19,0,1,164,6,2019,utq,2,92,0,25
19-NRG060,10,27,27,0,1,173,-3,2019,utq,2,92,0,25
19-NRG069,16,20,20,0,1,165,5,2019,utq,2,92,0,25
19-SMS091,18,21,21,0,1,166,4,2019,utq,2,92,0,25
19-TSC035,5,26,26,0,1,174,-4,2019,utq,2,92,0,25
19-ERP033,12,17,19,1,1,166,4,2019,utq,2,92,0,25
19-MWM058,13,13,25,1,1,182,-12,2019,utq,2,92,0,25
19-NDG069,13,13,25,1,1,172,-2,2019,utq,2,92,0,25
19-NOC027,5,5,26,1,1,172,-2,2019,utq,2,92,0,25
19-NRG071,17,17,23,1,1,168,2,2019,utq,2,92,0,25
19-NRG073,17,28,32,1,1,176,-6,2019,utq,2,92,0,25
19-RIC042,13,29,32,1,1,178,-8,2019,utq,2,92,0,25
19-TSC071,13,13,26,1,1,172,-2,2019,utq,2,92,0,25
