"","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","NestAge","Site","Nest","X","year_winter","ws_days_tmin_below_15","w_days_tmin_below_15","sp_days_tmin_below_11","winter_meanTmin","spring_meanTmin","ws_days_awnd_above_13_6","w_days_awnd_above_13_8","sp_days_awnd_above_12","winter_meanWind","spring_meanWind","ws_count_sic_ge95","winter_count_sic_ge95","spring_count_sic_ge95","ws_count_sic_le15","winter_count_sic_le15","spring_count_sic_le15","ws_index","winter_index","spring_index","Year"
"1191",1,1,17,1,1,134,0,"Kig","HMW002",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1192",2,2,10,1,1,135,-1,"Kig","HMW003",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1193",35,35,44,1,1,156,-22,"Kig","HMW111",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1194",10,18,28,1,1,137,-3,"Kig","LJV020",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1195",20,20,27,1,1,153,-19,"Kig","LJV055",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1196",15,15,22,1,1,146,-12,"Kig","MLW018",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1197",18,18,25,1,1,146,-12,"Kig","MLW036",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1198",23,23,31,1,1,141,-7,"Kig","MLW060",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1199",23,38,40,1,1,148,-14,"Kig","MLW061",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1200",17,39,42,1,1,148,-14,"Kig","TJO040",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1201",17,17,24,1,1,138,-4,"Kig","TJO045",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1202",19,19,25,1,1,134,0,"Kig","TJO051",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1203",24,42,43,1,1,149,-15,"Kig","TJO056",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1204",29,43,44,1,1,154,-20,"Kig","TJO068",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1205",45,45,46,1,1,157,-23,"Kig","TJO074",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1206",47,50,50,0,1,158,-24,"Kig","LJV101",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1207",39,50,50,0,1,161,-27,"Kig","TJO073",11,2003,0,0,4,-3.58421052631579,-2.47,8,7,2,7.93552631578947,6.96333333333333,45,42,3,74,74,0,117.589147365108,114.293310499104,3.29583686600433,2004
"1208",1,17,17,0,1,137,11,"Kig","BCL002",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1209",1,23,23,0,1,143,5,"Kig","BCL003",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1210",1,18,18,0,1,139,9,"Kig","BCL005",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1211",1,19,19,0,1,137,11,"Kig","BCL007",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1212",2,16,16,0,1,138,10,"Kig","BCL020",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1213",4,20,20,0,1,139,9,"Kig","BCL027",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1214",4,15,15,0,1,133,15,"Kig","BCL032",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1215",5,15,15,0,1,138,10,"Kig","BCL034",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1216",5,15,15,0,1,134,14,"Kig","BCL036",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1217",5,28,28,0,1,150,-2,"Kig","BCL037",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1218",5,23,23,0,1,146,2,"Kig","BCL038",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1219",5,27,27,0,1,150,-2,"Kig","BCL039",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1220",6,30,30,0,1,151,-3,"Kig","BCL043",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1221",6,15,15,0,1,135,13,"Kig","BCL044",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1222",6,21,21,0,1,141,7,"Kig","BCL047",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1223",6,21,21,0,1,139,9,"Kig","BCL048",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1224",7,13,13,0,1,136,12,"Kig","BCL049",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1225",8,22,22,0,1,139,9,"Kig","BCL052",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1226",8,15,15,0,1,136,12,"Kig","BCL053",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1227",8,17,17,0,1,136,12,"Kig","BCL054",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1228",10,23,23,0,1,155,-7,"Kig","BCL059",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1229",11,28,28,0,1,146,2,"Kig","BCL061",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1230",1,21,21,0,1,146,2,"Kig","MLW001",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1231",1,14,14,0,1,137,11,"Kig","MLW005",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1232",2,16,16,0,1,138,10,"Kig","MLW008",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1233",2,12,12,0,1,134,14,"Kig","MLW009",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1234",3,21,21,0,1,145,3,"Kig","MLW012",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1235",3,17,17,0,1,139,9,"Kig","MLW013",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1236",3,17,17,0,1,139,9,"Kig","MLW015",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1237",5,21,21,0,1,141,7,"Kig","MLW020",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1238",5,18,18,0,1,137,11,"Kig","MLW021",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1239",5,26,26,0,1,150,-2,"Kig","MLW022",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1240",6,28,28,0,1,151,-3,"Kig","MLW025",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1241",6,18,18,0,1,142,6,"Kig","MLW027",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1242",6,21,21,0,1,142,6,"Kig","MLW031",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1243",7,24,24,0,1,146,2,"Kig","MLW034",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1244",8,20,20,0,1,142,6,"Kig","MLW043",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1245",14,30,30,0,1,150,-2,"Kig","MLW047",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1246",3,16,16,0,1,142,6,"Kig","PLF005",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1247",3,16,16,0,1,144,4,"Kig","PLF008",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1248",3,13,13,0,1,142,6,"Kig","PLF013",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1249",3,20,20,0,1,144,4,"Kig","PLF014",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1250",3,20,20,0,1,145,3,"Kig","SEA002",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1251",3,24,24,0,1,145,3,"Kig","SEA003",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1252",3,17,17,0,1,140,8,"Kig","SEA004",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1253",4,17,17,0,1,140,8,"Kig","SEA005",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1254",4,13,13,0,1,133,15,"Kig","SEA006",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1255",4,20,20,0,1,143,5,"Kig","SEA009",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1256",5,11,11,0,1,134,14,"Kig","SEA011",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1257",7,28,28,0,1,148,0,"Kig","SEA012",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1258",7,22,22,0,1,137,11,"Kig","SEA013",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1259",7,16,16,0,1,143,5,"Kig","SEA014",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1260",7,20,20,0,1,136,12,"Kig","SEA015",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1261",11,23,23,0,1,147,1,"Kig","SEA018",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1262",11,28,28,0,1,153,-5,"Kig","SEA019",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1263",8,12,12,0,1,133,15,"Kig","SEA020",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1264",18,20,20,0,1,144,4,"Kig","SEA023",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1265",1,12,12,0,1,137,11,"Kig","TJO002",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1266",1,19,19,0,1,140,8,"Kig","TJO003",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1267",1,22,22,0,1,143,5,"Kig","TJO004",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1268",1,13,13,0,1,136,12,"Kig","TJO005",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1269",1,17,17,0,1,137,11,"Kig","TJO006",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1270",1,22,22,0,1,140,8,"Kig","TJO008",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1271",3,23,23,0,1,145,3,"Kig","TJO010",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1272",4,21,21,0,1,146,2,"Kig","TJO014",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1273",4,16,16,0,1,136,12,"Kig","TJO016",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1274",5,15,15,0,1,134,14,"Kig","TJO017",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1275",5,19,19,0,1,141,7,"Kig","TJO019",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1276",5,27,27,0,1,149,-1,"Kig","TJO020",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1277",5,25,25,0,1,147,1,"Kig","TJO021",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1278",5,15,15,0,1,139,9,"Kig","TJO022",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1279",6,15,15,0,1,135,13,"Kig","TJO024",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1280",6,19,19,0,1,138,10,"Kig","TJO027",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1281",6,19,19,0,1,142,6,"Kig","TJO028",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1282",6,19,19,0,1,140,8,"Kig","TJO029",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1283",6,25,25,0,1,150,-2,"Kig","TJO030",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1284",6,15,15,0,1,135,13,"Kig","TJO036",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1285",6,15,15,0,1,135,13,"Kig","TJO037",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1286",7,20,20,0,1,143,5,"Kig","TJO040",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1287",11,16,16,0,1,139,9,"Kig","TJO044",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1288",19,28,28,0,1,153,-5,"Kig","TJO047",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1289",19,33,33,0,1,153,-5,"Kig","TJO048",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1290",19,32,32,0,1,155,-7,"Kig","TJO049",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1291",22,24,24,0,1,146,2,"Kig","TJO051",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1292",1,14,14,0,1,139,9,"Kig","TRJ001",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1293",3,18,18,0,1,141,7,"Kig","TRJ007",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1294",3,17,17,0,1,141,7,"Kig","TRJ012",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1295",3,25,25,0,1,150,-2,"Kig","TRJ013",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1296",3,13,13,0,1,138,10,"Kig","TRJ014",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1297",3,21,21,0,1,137,11,"Kig","TRJ015",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1298",4,27,27,0,1,151,-3,"Kig","TRJ018",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1299",4,27,27,0,1,151,-3,"Kig","TRJ019",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1300",4,27,27,0,1,151,-3,"Kig","TRJ021",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1301",4,19,19,0,1,142,6,"Kig","TRJ023",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1302",5,20,20,0,1,139,9,"Kig","TRJ026",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1303",5,20,20,0,1,143,5,"Kig","TRJ028",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1304",5,30,30,0,1,152,-4,"Kig","TRJ029",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
"1305",5,24,24,0,1,149,-1,"Kig","TRJ031",12,2004,0,0,1,-2.8205298013245,-4.76,6,5,3,7.80132450331126,7.75333333333333,38,25,13,65,61,4,72.0112792152632,42.1923994178072,29.818879797456,2005
